Identifier,Institution Name,Owner,Established Since,Address,Phone Number,Email,Website,Status,Condition,Institution Type,License Number,Tax Number,Village,Province Name,City Name,Sectors,Popular Vocationals
54ba8518-7033-49e2-af09-44f27d6028f0,BLK KOMUNITAS MALNU MENES,"A. IRFAN, S.PD.I",2017,JL. RAYA LABUAN KM. 15 KEBON JERUK KEC.  MENES KAB.PANDEGLANG PROV. BANTEN,083896472038,blkkomunitasmalnu@gmail.com,-,published,operational,BLK KOMUNITAS,563/KEP.146-DTKT/2018,907136626419000,Tegalwangi,BANTEN,KAB. PANDEGLANG,INDUSTRI PENGOLAHAN (MANUFAKTUR),TEKNIK OTOMOTIF
d1ad68bf-0bd4-4dd7-b8f4-97253f7b27a8,GIRI MADU,KURNIA RAHAYU,2012,DUSUN CIBUNTU RT 26 RW 10 DESA KEDUNGWULUH KECAMATAN PADAHERANG KABUPATEN PANGANDARAN,082216238793,harrynugraha1407@hotmail.com,https://lkpgirimadu.blogspot.com/,published,operational,LPK SWASTA,563/66/III/DTKIT/2019,315454363442004,Kedungwuluh,JAWA BARAT,KAB. PANGANDARAN,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
9316f435-29a9-4df8-9691-f29ffa810e72,LPK ARIYANTI,"ISHVIASTUTI OSKAR, SE",1986,JL. HOS COKROAMINOTO (PASIRKALIKI) NO. 127-129-131 BANDUNG,0226011698,lppariyanti@ariyanti.ac.id,https://lpp.ariyanti.ac.id/web/index.php/id/,published,operational,LPK SWASTA,NO.KEP: 563/7559/DISNAKER/2017,015552367428000,Pamoyanan,JAWA BARAT,KOTA BANDUNG,JASA,"TATA KECANTIKAN, PARIWISATA"
8166d3c8-02b1-4ae7-b4f5-50801ba4b6da,BLKLN BERHASIL LANGGENG KENCANA,SRI ASIH,2014,JL RAYA MADIUN PONOROGO RT/RW 020/002 DESA PURWOREJO KECAMATAN GEGER KABUPATEN MADIUN,0351364346,berhasillanggengkencana@gmail.com,http://www.berhasillanggengkencana.com,published,operational,BLKLN,91201029408260001,033214974621000,Purworejo,JAWA TIMUR,KAB. MADIUN,JASA,HOUSEKEEPING
43df826b-bcf9-499e-b2bc-8f22c47932b2,LPK LABIT,"YUSEP ABDUL MUQIT, S.PD.I.,M.PD",2007,KP. PASIRMUNCANG RT. 02 RW. 07 DS. CINTARAKYAT KEC. SAMARANG KAB. GARUT,085223101761,labitxx@gmail.com,www.lpklabit.com,published,operational,LPK SWASTA,0220000480957,210828570443000,Cintarakyat,JAWA BARAT,KAB. GARUT,"KOMUNIKASI, JASA, PERTANIAN",TEKNOLOGI INFORMASI DAN KOMUNIKASI
ce261737-c287-43b3-b999-d152a766df0b,UPT BLK TULUNGAGUNG,"SUBAGYO,S.SOS,MM",1983,JL RAYA PULOSARI NGUNUT KM 08 TULUNGAGUNG,0355395287,uptpk.tulungagung@yahoo.co.id,https://tulungagung.disnakertrans.jatimprov.go.id,published,operational,BLK UPTD,,,Pulosari,JAWA TIMUR,KAB. TULUNGAGUNG,"LISTRIK, GAS DAN AIR BERSIH, KONSTRUKSI, INDUSTRI PENGOLAHAN (MANUFAKTUR), PETERNAKAN, PERIKANAN, JASA","REFRIGERATION, TEKNIK LAS, PROCESSING, BISNIS DAN MANAJEMEN, TEKNIK MANUFAKTUR, TEKNIK OTOMOTIF, GARMEN APPAREL"
18aa9f97-c4f2-4298-9c64-6e2ba1e97938,POLITEKNIK INDONESIA,ARIZAL ADITYA S.M,2011,"JL SETIA BUDI NO 60 KEL. MOJOREJO, KEC. TAMAN, KOTA MADIUN",0351-457795,pimasukses60@gmail.com,https://polindomadiun.com/,published,operational,LPK SWASTA,562/2090/401.108/2014,313920894621000,Mojorejo,JAWA TIMUR,KOTA MADIUN,"KEUANGAN, KOMUNIKASI, JASA","TEKNIK LISTRIK, BISNIS DAN MANAJEMEN, TEKNOLOGI INFORMASI DAN KOMUNIKASI"
78d18446-b8fa-4a19-92ed-3a545987499c,POLITEKNIK INDONESIA INTERNASIONAL,NURYADI,2002,"JLN. BUNG TOMO NO.8, KAV.12, NGAGEL, WONOKROMO, SURABAYA",0315013828,politeknikindonesia1@gmail.com,politeknikindonesia.com,published,operational,LPK SWASTA,563/3791/436.7.8/2017,810362731609000,Ngagel,JAWA TIMUR,KOTA SURABAYA,"JASA, KOMUNIKASI, KEUANGAN","PRODUKTIVITAS, BAHASA INGGRIS, BISNIS DAN MANAJEMEN, TEKNOLOGI INFORMASI DAN KOMUNIKASI"
1263f2ab-d269-452f-8e5f-c630bb8d089a,BLK KOMUNITAS RIYADHUL ALIYYAH,"H. ABAS MA'RUP, S.PD.I",2017,JL. MAYJEN H.E. SUKMA KM. 20. KP CISEMPUR RT. 01/02 CINAGARA CARINGIN BOGOR.,+62 813-1427-1090,blkkriyadhulaliyyah@gmail.com,,published,operational,BLK KOMUNITAS,KEP : 563/130/Lattas/I/2021 Dan NIB NO : 1235000100927,907401491434000,Cinagara,JAWA BARAT,KAB. BOGOR,KOMUNIKASI,"TEKNOLOGI INFORMASI DAN KOMUNIKASI, BISNIS DAN MANAJEMEN"
e729832a-443d-4760-800c-9ddbb7c5be92,LPK PPIK,PURWANOTO,2019,"TANON, KALIURANG, RT 005 RW 004, SUMBER AGUNG, MOYUDAN, SLEMAN, DIY",0817546889,proindokom@gmail.com,ppik.club,published,operational,LPK SWASTA,SER 19/IX/2019,917503831542000,Sumberagung,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
b7d7768c-f1f0-4894-a364-c3ba6a141f5e,PT. NURI KENCHANA MAKMUR,"NURYANTO, S.H",2016,NGAGEL JAYA SELATAN NO.23A KEL. PUCANG SEWU KEC.GUBENG,081333852463,pt_nurikenchanamakmur@yahoo.com,https://nurikenchana.com,published,operational,LPK SWASTA,563/7114/436.7.8/2018,810559625606000,Pucang Sewu,JAWA TIMUR,KOTA SURABAYA,JASA,"TEKNOLOGI INFORMASI DAN KOMUNIKASI, TEKNIK OTOMOTIF, TEKNIK ELEKTRONIKA, REFRIGERATION"
245c2af4-021e-446c-9b43-8a95c4a55fa4,PT. QUANTUM HRM INTERNASIONAL,AHMAD SURYADI,2018,"JL. JEMURSARI, 203 - D-18,",031-8436700,support@quantum-hrm.com,www.quantum-hrm.com,published,operational,LPK SWASTA,563/786/436.7.8/2021,022085963609000,Bendul Merisi,JAWA TIMUR,KOTA SURABAYA,JASA,"PRODUKTIVITAS, BISNIS DAN MANAJEMEN"
9443b2b5-d0ab-49d4-909c-c1c39d07592a,PT. SCOMPTEC EDUKOM PERSADA,"IR. SUPARTONO, MM",1980,JL.KAYUN NO. 24 SURABAYA,031-5315678,educationscomptec@gmail.com,www.scomptec-learning.com,published,operational,LPK SWASTA,536/11498/436.6.12/2016,016105801611000,Embong Kaliasin,JAWA TIMUR,KOTA SURABAYA,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
32971cc6-ed02-4b02-ad3b-9da69587a45a,LPKS MEDIA HATI,"DR. NURUL INDAH SUSANTI, M.SI., PSIKOLOG",2010,JL. JAGIR WONOKROMO 100 RUKO MANGGA DUA BLOK A8 NO.18,0318413550,media_hati06@yahoo.com,mediahati-psi.com,published,operational,LPK SWASTA,563/390/436.7.8/2021,030463020609000,Jagir,JAWA TIMUR,KOTA SURABAYA,"PERDAGANGAN, KONSTRUKSI, JASA","TEKNOLOGI INFORMASI DAN KOMUNIKASI, BISNIS DAN MANAJEMEN, PRODUKTIVITAS, TEKNIK ELEKTRONIKA, METODOLOGI PELATIHAN, BAHASA JEPANG, BANGUNAN, HOUSEKEEPING"
0c10be6d-fd17-43c0-9c33-e7ec94b23413,CIPTO BHAKTI HUSODO,"HJ. NUR AROFAH, SE",1995,"JL. REJOWINANGUN NO.15 B, REJOWINANGUN, KEC. KOTAGEDE, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA 55171, INDONESIA",(0274) 412269,cbhjogjakarta@gmail.com,www.cbhku.com,published,operational,LPK SWASTA,045/KG/20167689/31,019922731541000,Rejowinangun,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,JASA,"BISNIS DAN MANAJEMEN, BABY SITTER, BAHASA JEPANG"
16b6ba0a-670b-458d-a605-300e332d40ad,LPK DELA FADIL ANUGRAH MANDIRI,"RAHMALAILI, SE",2022,"GANG MASJID RT.03/02  NO.90A  KP.CINYOSOG, DESA BURANGKENG KECAMATAN SETU KABUPATEN BEKASI 17320",081319879009,ellen.rahma@yahoo.co.id,,published,operational,LPK SWASTA,TK.02.02/12.110/Disnaker/XI/2022,654832427413000,Burangkeng,JAWA BARAT,KAB. BEKASI,JASA,"BABY SITTER, ELDERLY CARETAKER, HOUSEKEEPING, CHILD CAREWORKER"
7f495d8b-0062-484b-9bc1-e324a8c14f5c,SAMPEANG ALIFID MANDIRI,IDAWATI,2013,JL.SIMPANG LAKSDA ADI SUCIPTO NO.09 PANDANWANGI BLIMBING MALANG JAWA TIMUR,0341-415768,lpksampeangmalang@gmail.com,,published,operational,LPK SWASTA,NOMOR : 563/0001/35/73.406/2024,317612604652000,Pandanwangi,JAWA TIMUR,KOTA MALANG,JASA,"HOUSEKEEPING, ELDERLY CARETAKER"
2f254a33-e288-4c07-b214-973b25506346,LPK KACHI KOKORO,NGADIRUN,2017,"JALAN RAYA KAMPUNG PASIR KAMPUNG PASEKON NO.30 RT.001 RW.017
KELURAHAN CIPANAS, KECAMATAN CIPANAS, KABUPATEN CIANJUR, JAWA BARAT",081299559958,ina.kachikokoro@gmail.com,,published,operational,LPK SWASTA,563.2/Kep.81/II/2022,829534015406000,Cipanas,JAWA BARAT,KAB. CIANJUR,JASA,"BISNIS DAN MANAJEMEN, BAHASA JEPANG"
9956ad4e-4ee8-4a2f-932e-35ffe7f32a8e,LPK  SO PT MITRA BAHARI INDONESIA,"IYAN PRADA PRIBOWO, SE.",2017,JL.TUKAD CITARUM F1 NO.09 RENON DENPASAR SELATAN BALI,089670437447,mitrabahari17@gmail.com,http://www.mitrabahariindonesia.com,published,operational,LPK SWASTA,44/LATTAS/IV/2018  dan  SO Nomor 2/697/HK.13/IV/2021,823266853903000,Renon,BALI,KOTA DENPASAR,KOMUNIKASI,"BISNIS DAN MANAJEMEN, BAHASA JEPANG"
837a18bb-1ffb-429e-b05d-17b73e4c088f,UPT. BALAI LATIHAN KERJA JEMBER,"ALEIXO DA SILVA, SE., MM",1980,JL. BASUKI RAHMAT NO. 203 MUKTISARI TEGAL BESAR KALIWATES 68131,0331 - 336021,uptblkjember1980@gmail.com,www.blkjember.com,published,operational,BLK UPTD,,,Tegalbesar,JAWA TIMUR,KAB. JEMBER,"KOMUNIKASI, PERDAGANGAN, INDUSTRI PENGOLAHAN (MANUFAKTUR), PERTANIAN","TEKNIK OTOMOTIF, TEKNIK MANUFAKTUR, TEKNIK LAS, GARMEN APPAREL, TEKNOLOGI INFORMASI DAN KOMUNIKASI"
989ee105-c4e6-439e-8a3a-de5322475c13,LPK PT OS SELNAJAYA INDONESIA,IMRON MUNFAAT,2005,"GEDUNG PRATYAKSA LT. 1 DAN 2 ,  JL. SUPRATMAN NO.3,  RT. 08 RW.06 CIHAPIT, KEC. BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40114",0227233185,perizinan@os-selnajaya.com,https://www.os-selnajaya.com/,published,operational,LPK SWASTA,9120402282865,017473570058000,Cihapit,JAWA BARAT,KOTA BANDUNG,JASA,"BISNIS DAN MANAJEMEN, BAHASA JEPANG"
a4c1a60e-cf55-46e4-94e5-cad4270e8b3f,LPK PT. TATSUYA PERKASA SINGARA,"H. PAJAR MACHMUD, S.E., S.KOM., M.M., PH.D(C)",2015,JL.MANUNGGAL VII NO 35 RT 002 RT 003 TEGALSAWAH KARAWANG TIMUR KARAWANG 41314 JAWA BARAT,0811198698,tps.tatsuya@gmail.com,http://lpktatsuya.com/,published,operational,LPK SWASTA,Nomor Kep:563/608/LATPROD/2022,932713951408000,Tegal Sawah,JAWA BARAT,KAB. KARAWANG,KOMUNIKASI,"BISNIS DAN MANAJEMEN, BAHASA JEPANG"
5f11d272-a56f-4d38-a90e-34b3fd27205b,LPK KOPERASI AITEN JAPAN INDONESIA,HENI WAHYUNINGSIH,2019,"JALAN SUKAHURIP NO. 15 DSN CIAKAR, RT.06/RW.02, CIMARIAS, KEC. PAMULIHAN, KABUPATEN SUMEDANG, JAWA BARAT 45365",+6281399316008,lpkkaji@gmail.com,https://lpkkaji.com/,published,operational,LPK SWASTA,503/KEP.2B2DA10C-PTSP/2020,966041659446000,Cimarias,JAWA BARAT,KAB. SUMEDANG,"PERKEBUNAN, PETERNAKAN, INDUSTRI PENGOLAHAN (MANUFAKTUR), KONSTRUKSI, JASA, PERTANIAN, PERIKANAN, PERDAGANGAN, KEUANGAN","PERTANIAN, METODOLOGI PELATIHAN, BAHASA JEPANG"
ea7e3b3f-58c9-4509-b3d4-97a546303e43,LPK TQ PROFESSIONAL,RICCA ROSTARICCA,2000,JALAN CIMULU NOMOR 14 RT02 RW09 KELURAHAN TAWANGSARI KECAMATAN TAWANG KOTA TASIKMALAYA,081323845551,academytq@gmail.com,tq_professional.blogspot.com,published,operational,LPK SWASTA,Nomor:800/KEP.124/DISNAKER/2019,210522579425000,Tawangsari,JAWA BARAT,KOTA TASIKMALAYA,JASA,TATA KECANTIKAN
0eca1d5a-4432-43ac-957d-a697b07f3515,LPK FADYLAH,ASEP ENDANG RUHYAT,2006,JL.JEND H AMIR MACHMUD NO.27 RT.01/14 CIBABAT - CIMAHI,082119751515,lpkfadylah88@gmail.com,,published,operational,LPK SWASTA,560/kep.251/Disnakertransos,027613033421000,Cibabat,JAWA BARAT,KOTA CIMAHI,INDUSTRI PENGOLAHAN (MANUFAKTUR),TATA BUSANA
a9c055e6-2648-42a6-a239-53116e24555b,LPK NORGANTARA GLOBAL INSPIRASI,SINTA EKASARI,2011,CLUSTER RINJANI 1 NO 26 PINUS REGENCY,02287836092,ngi.bdg@gmail.com,,published,operational,LPK SWASTA,K.T.03.04.04/4996-Disnaker/VIII/2020,030988224429000,Cisaranten Wetan,JAWA BARAT,KOTA BANDUNG,JASA,BISNIS DAN MANAJEMEN
08b4b0a0-7dfe-46c7-8eea-890e102dda63,LPK GEO INFORMATIKA,"KASWAN HERMAWAN, A.MD",2009,JALAN RAYA PADAHERANG KM 1 DESA PADAHERANG KECAMATAN PADAHERANG KABUPATEN PANGANDARAN,082216241105,curkan_irawan@yahoo.co.id,,published,operational,LPK SWASTA,563/76/III/DTKIT/2019,317287779442000,Padaherang,JAWA BARAT,KAB. PANGANDARAN,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
e13ac19f-98bd-49fe-993b-6ae3fb9bfaca,LPK HIGLOB,NUR PRABANDARI,2017,"JALAN TURI KM 3,7 PERUM PONDOK IDAMAN NO A2 KADISOBO TRIMULYO SLEMAN YOGYAKARTA 55513",(0274) 4530533,higlob1@gmail.com,www.higlob.net,published,operational,LPK SWASTA,563/0145/Kep.Din/XII/2017,808077606542000,Trimulyo,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,"KOMUNIKASI, JASA","BISNIS DAN MANAJEMEN, BAHASA JEPANG"
dce10169-641a-4987-a319-692c4149e3d7,JULIYA JAYA,FARDIN SANMIROJI,2009,PONDOK CILEGON INDAH ( PCI ) BLOK C62 NO 02 INDONESIA,081310620087,juliyajaya@yahoo.com,,published,operational,LPK SWASTA,563/002-DPMPTSP/2017,667848469401000,Harjatani,BANTEN,KAB. SERANG,INDUSTRI PENGOLAHAN (MANUFAKTUR),TATA BUSANA
e8ec823a-fdaa-4eee-8f96-f37ee23ebcdd,LPK. MUTIARA HARLITO MAKMUR  ( MHM ),LIAWATI,2014,"JL. GALUHMAS RAYA 
RUKO TERAZ BLOK IX-C 33 KEL PEUSEUR JAYA. KEC TELUKJAMBE TIMUR - KAB. KARAWANG 41360",0267404888,general@mutiaraharlitomakmur.com,http://www.mutiaraharlitomakmur.com,published,operational,LPK SWASTA,503/4880/5/IOLPTKS/X/DPMPT,709444988408000,Puseurjaya,JAWA BARAT,KAB. KARAWANG,JASA,PRODUKTIVITAS
673329ab-4f06-4943-9e56-393c9ebc7407,LPK LANGGENG TJIPTA MANDIRI CIREBON,FENDY CHANDRA,2019,"JL. URIP SUMOHARJO RT.002/RW.002, KEL. BRINGIN, KEC. CIWARINGIN, KAB. CIREBON, JAWA BARAT",0234 7123266,ltmcrbn@hotmail.com,,published,operational,LPK SWASTA,563/1275/Disnakertrans,854682986455001,Ciwaringin,JAWA BARAT,KAB. CIREBON,JASA,"BABY SITTER, ELDERLY CARETAKER, HOUSEKEEPING"
7e31e599-6639-4fa1-aa08-456f7a2124a6,LPK TENSAI INDONESIA MANDIRI,"IR. ENDANG YUSUF, M.SC",2016,"JL. SINGAPERBANGSA, RT.001/RW.025, KELURAHAN NAGASARI, KECAMATAN KARAWANG BARAT, KABUPATEN KARAWANG, JAWA BARAT",02678637522,tensai_int@yahoo.com,https://www.tensai-indonesia.com,published,operational,LPK SWASTA,503/9/1/IPLPK/I/DPMPTSP/2020,751631375408000,Nagasari,JAWA BARAT,KAB. KARAWANG,JASA,BAHASA JEPANG
977a9205-1dd2-47c3-968b-2aa7e57df5b9,LPK HARAPAN PUTERA BANDUNG INDONESIA,AHMAD PAHRUDIN,2008,ASTOM RESIDENCE BLOK A-21 JL CILENGKRANG RT.03 RW.04 KEL. PALASARI KEC. CIBIRU BANDUNG,02263738193,yayasanhpi@gmail.com,hpbi.co.id,published,operational,LPK SWASTA,no kep :563/9826/disnaker/2016,027895796429000,Cilengkrang,JAWA BARAT,KAB. BANDUNG,JASA,BISNIS DAN MANAJEMEN
fc822c93-49dd-4a97-86dc-0d629e51c873,LPK BUDIKARYA MANDIRI,"SISKA NUGRAHA HUMAIRA, S.H., M.KN., L.LM.",2015,"JL. ARIA UTAMA NO. 8, RUKO ARIA GRAHA REGENCY, SOEKARNO-HATTA BANDUNG",(022) 7531 858,vokasibkm@gmail.com,http://www.vokasibkm.ac.id,published,operational,LPK SWASTA,563/3898/Disnaker/2017,739415073429000,Cipamokolan,JAWA BARAT,KOTA BANDUNG,JASA,"TEKNOLOGI INFORMASI DAN KOMUNIKASI, BANGUNAN"
596271ce-81e9-4ef8-84c0-40ce7354dc3c,BALI CRYSTAL COLLEGE,"I MADE PASEK SUWARBAWA, S.PD., M.PD.",2017,"JL. DR. IR. SOEKARNO, BANJAR KELODAN, TAMPAKSIRING, GIANYAR",087762478394,balicrystalcollege18@gmail.com,http://www.balicrystalcollege.com,published,operational,LPK SWASTA,27102200152060001,631134319907000,Tampaksiring,BALI,KAB. GIANYAR,JASA,"HOUSEKEEPING, PARIWISATA, TATA BOGA"
f544e90a-d7f4-46c2-b61e-cb8824e5ddff,KANIVA INTERNATIONAL,"I GUSTI KETUT SURANATA, SH.",2017,JL. I GUSTI NGURAH RAI NO 38 DESA MENGWI KECAMATAN MENGWI KABUPATEN BADUNG,(0361)829949,akademik1.kaniva@gmail.com,www.kanivainternational.com,published,operational,LPK SWASTA,SER/563/308/Dispenaker,752324558906000,Mengwitani,BALI,KAB. BADUNG,JASA,"PROCESSING, HOUSEKEEPING, TATA BOGA, PARIWISATA"
bfbf0292-ee06-4807-a139-f53229ce51ec,LPK YDR 21,"NENI ROSDIANI,S.PD",2015,KP.CIODENG RT.01/RW.08 DS.BOJONGMALAKA KEC.BALEENDAH KAB.BANDUNG,082128922754,lpkydr@gmail.com,,published,operational,LPK SWASTA,503/2858-Lattas/2016,746576487445001,Bojongmalaka,JAWA BARAT,KAB. BANDUNG,INDUSTRI PENGOLAHAN (MANUFAKTUR),"TEKNIK MANUFAKTUR, TEKNIK LAS, TEKNIK OTOMOTIF"
e153c82c-c5d4-4019-af46-b38b2f2d596f,GAYA BUSANA,HAFIDOH,2016,KOMPLEK PESONA CILEGON JALAN KRISAN BLOK B6 NO 9 RT/RW : 01/04 DESA KERTASANA KECAMATAN BOJONEGARA KABUPATEN SERANG,087771951337,gayabusanasrg@gmail.com,www.gayabusana.com,published,operational,LPK SWASTA,9120101171584,769818915401000,Kertasana,BANTEN,KAB. SERANG,JASA,GARMEN APPAREL
2d9792c3-15a4-4bf6-8b06-1bba2b89ce25,LPK AGHNA,ENDANG,2009,"JL. RAYA MALINGPING - BINUANGEUN, DS. SUKAMANAH KEC. MALINGPING KAB. LEBAK-BANTEN",087773953000,aghnacomm@gmail.com,https://sites.google.com/d/13ytEHvxYAZ7vGDAMLL-d-Cykr1WelXQy/p/1kBWIIecYcyZ66L86UBxb-epnZ2JiQOCv/edit,published,operational,LPK SWASTA,26112100159160006,311757652419000,Sukamanah,BANTEN,KAB. LEBAK,"PERDAGANGAN, PERTANIAN",TEKNOLOGI INFORMASI DAN KOMUNIKASI
eeff0ea0-cac1-4c80-8d0b-e60de43691aa,LPK. WIYATA MULTIKARYA,"SULISTYANTO, ST",2016,"JL. LINGKAR SELATAN CILEGON KM. 1,2 KP. CIGODAG RT.05 RW.01 DESA HARJATANI, KEC. KRAMATWATU, KAB. SERANG - BANTEN",0811158769,asadbanten@mail.com,-,published,operational,LPK SWASTA,421.9/26/kesos/x/2016; 563/004-DPMPTSP/2017,763727757401000,Harjatani,BANTEN,KAB. SERANG,JASA,TATA BUSANA
e0ac48dc-a06c-4349-a09e-59de2e41e409,PARAMUDYA EDUCATION CENTRE,"DR. KOMANG AGUS RUDI INDRA LAKSMANA, S.E.,M.M",2019,"JL. JATAYU NO.17, KELURAHAN KALIUNTU, KEC. BULELENG, KABUPATEN BULELENG, BALI 81116, INDONESIA",081916294601,paramudyaedu@gmail.com,https://paramudyaedu.wixsite.com/home,published,operational,LPK SWASTA,503-39/006/LPK/DPMPTSP/2021/P.I,951660216902000,Kaliuntu,BALI,KAB. BULELENG,"JASA, KEUANGAN","PARIWISATA, BISNIS DAN MANAJEMEN"
b32ec40c-11b3-48a1-a081-e4d7c18a6341,LPK SEIKOU JAPAN,SAM'UN,2017,"JL. SUTA JAYA PEKANDANGAN INDRAMAYU, BLOK PEGADEN TIMUR RT. 17 RW. 9 DESA, PEKANDANGAN JAYA, KEC. INDRAMAYU, KABUPATEN INDRAMAYU, JAWA BARAT",081324264474,seikou.lpk@gmail.com,,published,operational,LPK SWASTA,26092200440740001,801344805437000,Pekandangan Jaya,JAWA BARAT,KAB. INDRAMAYU,JASA,"BISNIS DAN MANAJEMEN, BAHASA JEPANG"
908abc6f-2354-40cb-83e5-3f52862c05d0,NASA AIRLINE EDUCATION CENTER,"R. GUNTUR SUNARKO PUTRO,S.E",2004,JALAN. CIHAMPELAS NO. 186 KAV. 4-5 LANTAI 2-5 RT. 04/RW.05 KELURAHAN CIPAGANTI KECAMATAN COBLONG KOTA BANDUNG,02282602341,contact.nasional@gmail.com,www.nasa.or.id,published,operational,LPK SWASTA,503/7047/dISNAKER/2019,027896752429000,Cipaganti,JAWA BARAT,KOTA BANDUNG,JASA,PENGEMBANGAN SOSIAL MASYARAKAT
c3dc3373-ef8d-4cf2-ba99-b3ad66a752f0,BINA TRIASS NUSANTARA,TURNESIH,2016,DUSUN TRIKOLOT RT.018 RW.004 CILANDAK LOR KEC.ANJATAN KAB.INDRAMAYU,082119552349,BINATRIASNUSANTARA@GMAIL.COM,HTTP;//LPKTRIASS.COM,published,operational,LPK SWASTA,563/32.a/I/2017-disnaker,959605247437000,Cilandak Lor,JAWA BARAT,KAB. INDRAMAYU,JASA,BAHASA JEPANG
6e570899-b8f2-4f78-af0a-6866a716bc16,SMART IN ENGLISH,"NURHASANAH, S.PD",2019,JL. KERKOF GG. DWIKARYA NO.56 RT.02/05  CIMAHI,082129183000,smartinenglish56@gmail.com,http://www.smartinenglish.wordpress.com,published,operational,LPK SWASTA,560/Kep.1145/Disnaker/2019,801611443421000,Leuwigajah,JAWA BARAT,KOTA CIMAHI,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
a7b3b129-3301-4e89-901f-fb8b4b1939a5,INTERNATIONAL PROFESSIONAL INSTITUTE,"EKO PRANAJAYA, S.IP, M.SI",2012,JL. PONDOK HALIMUN KP. BARUROKE RT 002/002 DESA PERBAWATI KECAMATAN SUKABUMI,085759487171,ipisukabumimendunia@gmail.com,http://www.ipi.ac.id,published,operational,LPK SWASTA,9120100562126,761849660405000,Perbawati,JAWA BARAT,KAB. SUKABUMI,JASA,"BAHASA JEPANG, BAHASA INGGRIS, BISNIS DAN MANAJEMEN"
cf5856ef-05ba-41f9-ac7b-6553f43e1a17,LPK CHARISMA INDONESIA,DADAN HAULIDAN,2000,JL. RAYA CIWIDEY-SUKARASA NO.169 DS./KEC. PASIRJAMBU KAB. BANDUNG,081394352210,charismaindonesia1@gmail.com,,published,operational,LPK SWASTA,503/018-Lattas/V/2017,311797625445000,Pasirjambu,JAWA BARAT,KAB. BANDUNG,JASA,BISNIS DAN MANAJEMEN
7414481e-8495-4cd6-94b9-6763ebce5da2,LPK YANI 21,ELLY HERLIANI,2010,JL. RAYA BANJARAN NO 96 RT 001 RW 13 BALEENDAH KECAMATAN BALEENDAH KAB. BANDUNG,082120046913,Kursusyani21@gmail.com,,published,operational,LPK SWASTA,Kep.503/451-lattas/2016,863067989445000,Andir,JAWA BARAT,KAB. BANDUNG,JASA,"TATA BUSANA, GARMEN APPAREL"
9b24cadb-f07c-4f48-aa3b-a61bd4908ac9,LPK NISA ALYA,"MAMAN SURAHMAN, S.PD",2019,RT 06 RW 09 DUSUN KARANGTENGAH DESA TANNJUNGJAYA KECAMATAN RAJADESA,085223228108,nisaalya.lkp@gmail.com,,published,operational,LPK SWASTA,503/Kpts04/DPMPTSP/2019,957667744442000,Tanjungjaya,JAWA BARAT,KAB. CIAMIS,JASA,TEKNOLOGI INFORMASI DAN KOMUNIKASI
4a67eb92-29d8-4837-9125-5e0333232c1f,BLKLN KALLIAN JAYA,SRIANI,2019,BLOK DODOG RT 008/003 DS SENDANG KEC.KARANGAMPEL KAB. INDRAMAYU POROVINSI JAWA BARAT,(+62)85775470354,sriani071@gmail.com,,published,operational,BLKLN,91203043426610005,018503508347002,Karangampel Kidul,JAWA BARAT,KAB. INDRAMAYU,"JASA, KOMUNIKASI","HOUSEKEEPING, ELDERLY CARETAKER"
4690b091-4a70-4c6c-9076-4e424487f481,ADIPATI BHUMI BHAKTI,WILHELM MATATULA,2019,JL. DEWI SARTIKA GANG TEMBAKANG NO. 3 RT.003 RW.006 KEL. MARGAHAYU KEC. BEKASI TIMUR KOTA BEKASI,02189996729,adipatibhumibhakti@yahoo.com,,published,operational,LPK SWASTA,91202085819520001,913475513407000,Margahayu,JAWA BARAT,KOTA BEKASI,JASA,"BISNIS DAN MANAJEMEN, BAHASA JEPANG"
c45dfcb3-0a78-4b02-bcfc-b38409842bc2,LPK ARIE,HJ IROH HERNALIA,2007,"JL. LINTAS TIMUR KM 3 KOMPLEK  BOUGENVIL BLOK A14
KEC. KARANG TANJUNG
KEL. KADUMERAK
PANDEGLANG _ BANTEN",081910941811,Har_tati85@yahoo.com,"https://www.google.com/maps/place/Tata+Rias+Di+Pandeglang/@-6.2851182,106.1173271,17z/data=!3m1!4b1!4m5!3m4!1s0x2e4223148bfe0e65:0xb371f4bb6b6f287e!8m2!3d-6.2851182!4d106.1195158",published,operational,LPK SWASTA,503/002/KOMITMEN.LPK-DPMPTSP/XII/2022,026573618401000,Kadumerak,BANTEN,KAB. PANDEGLANG,JASA,TATA KECANTIKAN
